TOKENURN	HEAD
urn:cite:fuSyntax:0085003tokens.2897214_4	urn:cite:fuSyntax:0085003tokens.2897214_3
urn:cite:fuSyntax:0085003tokens.2897214_5	urn:cite:fuSyntax:0085003tokens.2897214_10
urn:cite:fuSyntax:0085003tokens.2897214_6	urn:cite:fuSyntax:0085003tokens.2897214_5
urn:cite:fuSyntax:0085003tokens.2897214_7	urn:cite:fuSyntax:0085003tokens.2897214_6
urn:cite:fuSyntax:0085003tokens.2897214_8	urn:cite:fuSyntax:0085003tokens.2897214_7
urn:cite:fuSyntax:0085003tokens.2897214_9	urn:cite:fuSyntax:0085003tokens.2897214_7
urn:cite:fuSyntax:0085003tokens.2897214_10	urn:cite:fuSyntax:0085003tokens.2897214_0
urn:cite:fuSyntax:0085003tokens.2897214_11	urn:cite:fuSyntax:0085003tokens.2897214_12
urn:cite:fuSyntax:0085003tokens.2897214_12	urn:cite:fuSyntax:0085003tokens.2897214_10
urn:cite:fuSyntax:0085003tokens.2897214_13	urn:cite:fuSyntax:0085003tokens.2897214_20
urn:cite:fuSyntax:0085003tokens.2897214_14	urn:cite:fuSyntax:0085003tokens.2897214_17
urn:cite:fuSyntax:0085003tokens.2897214_15	urn:cite:fuSyntax:0085003tokens.2897214_16
urn:cite:fuSyntax:0085003tokens.2897214_16	urn:cite:fuSyntax:0085003tokens.2897214_17
urn:cite:fuSyntax:0085003tokens.2897214_17	urn:cite:fuSyntax:0085003tokens.2897214_20
urn:cite:fuSyntax:0085003tokens.2897214_18	urn:cite:fuSyntax:0085003tokens.2897214_17
urn:cite:fuSyntax:0085003tokens.2897214_19	urn:cite:fuSyntax:0085003tokens.2897214_20
urn:cite:fuSyntax:0085003tokens.2897214_20	urn:cite:fuSyntax:0085003tokens.2897214_10
urn:cite:fuSyntax:0085003tokens.2897214_21	urn:cite:fuSyntax:0085003tokens.2897214_20
urn:cite:fuSyntax:0085003tokens.2897214_22	urn:cite:fuSyntax:0085003tokens.2897214_23
urn:cite:fuSyntax:0085003tokens.2897214_23	urn:cite:fuSyntax:0085003tokens.2897214_20
urn:cite:fuSyntax:0085003tokens.2897214_24	urn:cite:fuSyntax:0085003tokens.2897214_23
urn:cite:fuSyntax:0085003tokens.2897214_25	urn:cite:fuSyntax:0085003tokens.2897214_26
urn:cite:fuSyntax:0085003tokens.2897214_26	urn:cite:fuSyntax:0085003tokens.2897214_23
urn:cite:fuSyntax:0085003tokens.2897214_27	urn:cite:fuSyntax:0085003tokens.2897214_25
urn:cite:fuSyntax:0085003tokens.2897214_28	urn:cite:fuSyntax:0085003tokens.2897214_0
urn:cite:fuSyntax:0085003tokens.2897215_1	urn:cite:fuSyntax:0085003tokens.2897215_8
urn:cite:fuSyntax:0085003tokens.2897215_2	urn:cite:fuSyntax:0085003tokens.2897215_8
urn:cite:fuSyntax:0085003tokens.2897215_3	urn:cite:fuSyntax:0085003tokens.2897215_4
urn:cite:fuSyntax:0085003tokens.2897215_4	urn:cite:fuSyntax:0085003tokens.2897215_7
urn:cite:fuSyntax:0085003tokens.2897215_5	urn:cite:fuSyntax:0085003tokens.2897215_4
urn:cite:fuSyntax:0085003tokens.2897215_6	urn:cite:fuSyntax:0085003tokens.2897215_5
urn:cite:fuSyntax:0085003tokens.2897215_7	urn:cite:fuSyntax:0085003tokens.2897215_8
urn:cite:fuSyntax:0085003tokens.2897215_8	urn:cite:fuSyntax:0085003tokens.2897215_0
urn:cite:fuSyntax:0085003tokens.2897215_9	urn:cite:fuSyntax:0085003tokens.2897215_11
urn:cite:fuSyntax:0085003tokens.2897215_10	urn:cite:fuSyntax:0085003tokens.2897215_9
urn:cite:fuSyntax:0085003tokens.2897215_11	urn:cite:fuSyntax:0085003tokens.2897215_8
urn:cite:fuSyntax:0085003tokens.2897215_12	urn:cite:fuSyntax:0085003tokens.2897215_0
urn:cite:fuSyntax:0085003tokens.2897216_1	urn:cite:fuSyntax:0085003tokens.2897216_3
urn:cite:fuSyntax:0085003tokens.2897216_2	urn:cite:fuSyntax:0085003tokens.2897216_14
urn:cite:fuSyntax:0085003tokens.2897216_3	urn:cite:fuSyntax:0085003tokens.2897216_14
urn:cite:fuSyntax:0085003tokens.2897216_4	urn:cite:fuSyntax:0085003tokens.2897216_5
urn:cite:fuSyntax:0085003tokens.2897216_5	urn:cite:fuSyntax:0085003tokens.2897216_3
urn:cite:fuSyntax:0085003tokens.2897216_6	urn:cite:fuSyntax:0085003tokens.2897216_3
urn:cite:fuSyntax:0085003tokens.2897216_7	urn:cite:fuSyntax:0085003tokens.2897216_9
urn:cite:fuSyntax:0085003tokens.2897216_8	urn:cite:fuSyntax:0085003tokens.2897216_9
urn:cite:fuSyntax:0085003tokens.2897216_9	urn:cite:fuSyntax:0085003tokens.2897216_14
urn:cite:fuSyntax:0085003tokens.2897216_10	urn:cite:fuSyntax:0085003tokens.2897216_9
urn:cite:fuSyntax:0085003tokens.2897216_11	urn:cite:fuSyntax:0085003tokens.2897216_10
urn:cite:fuSyntax:0085003tokens.2897216_12	urn:cite:fuSyntax:0085003tokens.2897216_10
urn:cite:fuSyntax:0085003tokens.2897216_13	urn:cite:fuSyntax:0085003tokens.2897216_14
urn:cite:fuSyntax:0085003tokens.2897216_14	urn:cite:fuSyntax:0085003tokens.2897216_0
urn:cite:fuSyntax:0085003tokens.2897216_15	urn:cite:fuSyntax:0085003tokens.2897216_14
urn:cite:fuSyntax:0085003tokens.2897216_16	urn:cite:fuSyntax:0085003tokens.2897216_20
urn:cite:fuSyntax:0085003tokens.2897216_17	urn:cite:fuSyntax:0085003tokens.2897216_19
urn:cite:fuSyntax:0085003tokens.2897216_18	urn:cite:fuSyntax:0085003tokens.2897216_19
urn:cite:fuSyntax:0085003tokens.2897216_19	urn:cite:fuSyntax:0085003tokens.2897216_16
urn:cite:fuSyntax:0085003tokens.2897216_20	urn:cite:fuSyntax:0085003tokens.2897216_15
urn:cite:fuSyntax:0085003tokens.2897216_21	urn:cite:fuSyntax:0085003tokens.2897216_23
urn:cite:fuSyntax:0085003tokens.2897216_22	urn:cite:fuSyntax:0085003tokens.2897216_23
urn:cite:fuSyntax:0085003tokens.2897216_23	urn:cite:fuSyntax:0085003tokens.2897216_24
urn:cite:fuSyntax:0085003tokens.2897216_24	urn:cite:fuSyntax:0085003tokens.2897216_20
urn:cite:fuSyntax:0085003tokens.2897216_25	urn:cite:fuSyntax:0085003tokens.2897216_23
urn:cite:fuSyntax:0085003tokens.2897216_26	urn:cite:fuSyntax:0085003tokens.2897216_27
urn:cite:fuSyntax:0085003tokens.2897216_27	urn:cite:fuSyntax:0085003tokens.2897216_15
urn:cite:fuSyntax:0085003tokens.2897216_28	urn:cite:fuSyntax:0085003tokens.2897216_32
urn:cite:fuSyntax:0085003tokens.2897216_29	urn:cite:fuSyntax:0085003tokens.2897216_31
urn:cite:fuSyntax:0085003tokens.2897216_30	urn:cite:fuSyntax:0085003tokens.2897216_31
urn:cite:fuSyntax:0085003tokens.2897216_31	urn:cite:fuSyntax:0085003tokens.2897216_32
urn:cite:fuSyntax:0085003tokens.2897216_32	urn:cite:fuSyntax:0085003tokens.2897216_27
urn:cite:fuSyntax:0085003tokens.2897216_33	urn:cite:fuSyntax:0085003tokens.2897216_32
urn:cite:fuSyntax:0085003tokens.2897216_34	urn:cite:fuSyntax:0085003tokens.2897216_0
urn:cite:fuSyntax:0085003tokens.2897217_1	urn:cite:fuSyntax:0085003tokens.2897217_4
urn:cite:fuSyntax:0085003tokens.2897217_2	urn:cite:fuSyntax:0085003tokens.2897217_3
urn:cite:fuSyntax:0085003tokens.2897217_3	urn:cite:fuSyntax:0085003tokens.2897217_5
urn:cite:fuSyntax:0085003tokens.2897217_4	urn:cite:fuSyntax:0085003tokens.2897217_5
urn:cite:fuSyntax:0085003tokens.2897217_5	urn:cite:fuSyntax:0085003tokens.2897217_0
urn:cite:fuSyntax:0085003tokens.2897217_6	urn:cite:fuSyntax:0085003tokens.2897217_5
urn:cite:fuSyntax:0085003tokens.2897217_7	urn:cite:fuSyntax:0085003tokens.2897217_8
urn:cite:fuSyntax:0085003tokens.2897217_8	urn:cite:fuSyntax:0085003tokens.2897217_5
urn:cite:fuSyntax:0085003tokens.2897217_9	urn:cite:fuSyntax:0085003tokens.2897217_8
urn:cite:fuSyntax:0085003tokens.2897217_10	urn:cite:fuSyntax:0085003tokens.2897217_12
urn:cite:fuSyntax:0085003tokens.2897217_11	urn:cite:fuSyntax:0085003tokens.2897217_8
urn:cite:fuSyntax:0085003tokens.2897217_12	urn:cite:fuSyntax:0085003tokens.2897217_11
urn:cite:fuSyntax:0085003tokens.2897217_13	urn:cite:fuSyntax:0085003tokens.2897217_14
urn:cite:fuSyntax:0085003tokens.2897217_14	urn:cite:fuSyntax:0085003tokens.2897217_12
urn:cite:fuSyntax:0085003tokens.2897217_15	urn:cite:fuSyntax:0085003tokens.2897217_0
urn:cite:fuSyntax:0085003tokens.2897218_1	urn:cite:fuSyntax:0085003tokens.2897218_10
urn:cite:fuSyntax:0085003tokens.2897218_2	urn:cite:fuSyntax:0085003tokens.2897218_10
urn:cite:fuSyntax:0085003tokens.2897218_3	urn:cite:fuSyntax:0085003tokens.2897218_6
urn:cite:fuSyntax:0085003tokens.2897218_4	urn:cite:fuSyntax:0085003tokens.2897218_10
urn:cite:fuSyntax:0085003tokens.2897218_5	urn:cite:fuSyntax:0085003tokens.2897218_3
urn:cite:fuSyntax:0085003tokens.2897218_6	urn:cite:fuSyntax:0085003tokens.2897218_10
urn:cite:fuSyntax:0085003tokens.2897218_7	urn:cite:fuSyntax:0085003tokens.2897218_6
urn:cite:fuSyntax:0085003tokens.2897218_8	urn:cite:fuSyntax:0085003tokens.2897218_9
urn:cite:fuSyntax:0085003tokens.2897218_9	urn:cite:fuSyntax:0085003tokens.2897218_10
urn:cite:fuSyntax:0085003tokens.2897218_10	urn:cite:fuSyntax:0085003tokens.2897218_0
urn:cite:fuSyntax:0085003tokens.2897218_11	urn:cite:fuSyntax:0085003tokens.2897218_12
urn:cite:fuSyntax:0085003tokens.2897218_12	urn:cite:fuSyntax:0085003tokens.2897218_10
urn:cite:fuSyntax:0085003tokens.2897218_13	urn:cite:fuSyntax:0085003tokens.2897218_12
urn:cite:fuSyntax:0085003tokens.2897218_14	urn:cite:fuSyntax:0085003tokens.2897218_17
urn:cite:fuSyntax:0085003tokens.2897218_15	urn:cite:fuSyntax:0085003tokens.2897218_13
urn:cite:fuSyntax:0085003tokens.2897218_16	urn:cite:fuSyntax:0085003tokens.2897218_17
urn:cite:fuSyntax:0085003tokens.2897218_17	urn:cite:fuSyntax:0085003tokens.2897218_20
urn:cite:fuSyntax:0085003tokens.2897218_18	urn:cite:fuSyntax:0085003tokens.2897218_17
urn:cite:fuSyntax:0085003tokens.2897218_19	urn:cite:fuSyntax:0085003tokens.2897218_21
urn:cite:fuSyntax:0085003tokens.2897218_20	urn:cite:fuSyntax:0085003tokens.2897218_15
urn:cite:fuSyntax:0085003tokens.2897218_21	urn:cite:fuSyntax:0085003tokens.2897218_20
urn:cite:fuSyntax:0085003tokens.2897218_22	urn:cite:fuSyntax:0085003tokens.2897218_0
urn:cite:fuSyntax:0085003tokens.2897219_1	urn:cite:fuSyntax:0085003tokens.2897219_0
urn:cite:fuSyntax:0085003tokens.2897219_2	urn:cite:fuSyntax:0085003tokens.2897219_1
urn:cite:fuSyntax:0085003tokens.2897219_3	urn:cite:fuSyntax:0085003tokens.2897219_1
urn:cite:fuSyntax:0085003tokens.2897219_4	urn:cite:fuSyntax:0085003tokens.2897219_5
urn:cite:fuSyntax:0085003tokens.2897219_5	urn:cite:fuSyntax:0085003tokens.2897219_3
urn:cite:fuSyntax:0085003tokens.2897219_6	urn:cite:fuSyntax:0085003tokens.2897219_8
urn:cite:fuSyntax:0085003tokens.2897219_7	urn:cite:fuSyntax:0085003tokens.2897219_9
urn:cite:fuSyntax:0085003tokens.2897219_8	urn:cite:fuSyntax:0085003tokens.2897219_5
urn:cite:fuSyntax:0085003tokens.2897219_9	urn:cite:fuSyntax:0085003tokens.2897219_8
urn:cite:fuSyntax:0085003tokens.2897219_10	urn:cite:fuSyntax:0085003tokens.2897219_0
urn:cite:fuSyntax:0085003tokens.2897220_1	urn:cite:fuSyntax:0085003tokens.2897220_5
urn:cite:fuSyntax:0085003tokens.2897220_2	urn:cite:fuSyntax:0085003tokens.2897220_5
urn:cite:fuSyntax:0085003tokens.2897220_3	urn:cite:fuSyntax:0085003tokens.2897220_4
urn:cite:fuSyntax:0085003tokens.2897220_4	urn:cite:fuSyntax:0085003tokens.2897220_5
urn:cite:fuSyntax:0085003tokens.2897220_5	urn:cite:fuSyntax:0085003tokens.2897220_0
urn:cite:fuSyntax:0085003tokens.2897220_6	urn:cite:fuSyntax:0085003tokens.2897220_5
urn:cite:fuSyntax:0085003tokens.2897220_7	urn:cite:fuSyntax:0085003tokens.2897220_9
urn:cite:fuSyntax:0085003tokens.2897220_8	urn:cite:fuSyntax:0085003tokens.2897220_9
urn:cite:fuSyntax:0085003tokens.2897220_9	urn:cite:fuSyntax:0085003tokens.2897220_5
urn:cite:fuSyntax:0085003tokens.2897220_10	urn:cite:fuSyntax:0085003tokens.2897220_9
urn:cite:fuSyntax:0085003tokens.2897220_11	urn:cite:fuSyntax:0085003tokens.2897220_16
urn:cite:fuSyntax:0085003tokens.2897220_12	urn:cite:fuSyntax:0085003tokens.2897220_14
urn:cite:fuSyntax:0085003tokens.2897220_13	urn:cite:fuSyntax:0085003tokens.2897220_14
urn:cite:fuSyntax:0085003tokens.2897220_14	urn:cite:fuSyntax:0085003tokens.2897220_11
urn:cite:fuSyntax:0085003tokens.2897220_15	urn:cite:fuSyntax:0085003tokens.2897220_14
urn:cite:fuSyntax:0085003tokens.2897220_16	urn:cite:fuSyntax:0085003tokens.2897220_9
urn:cite:fuSyntax:0085003tokens.2897220_17	urn:cite:fuSyntax:0085003tokens.2897220_16
urn:cite:fuSyntax:0085003tokens.2897220_18	urn:cite:fuSyntax:0085003tokens.2897220_20
urn:cite:fuSyntax:0085003tokens.2897220_19	urn:cite:fuSyntax:0085003tokens.2897220_20
urn:cite:fuSyntax:0085003tokens.2897220_20	urn:cite:fuSyntax:0085003tokens.2897220_16
urn:cite:fuSyntax:0085003tokens.2897220_21	urn:cite:fuSyntax:0085003tokens.2897220_24
urn:cite:fuSyntax:0085003tokens.2897220_22	urn:cite:fuSyntax:0085003tokens.2897220_20
urn:cite:fuSyntax:0085003tokens.2897220_23	urn:cite:fuSyntax:0085003tokens.2897220_24
urn:cite:fuSyntax:0085003tokens.2897220_24	urn:cite:fuSyntax:0085003tokens.2897220_22
urn:cite:fuSyntax:0085003tokens.2897220_25	urn:cite:fuSyntax:0085003tokens.2897220_0
urn:cite:fuSyntax:0085003tokens.2897221_1	urn:cite:fuSyntax:0085003tokens.2897221_0
urn:cite:fuSyntax:0085003tokens.2897221_2	urn:cite:fuSyntax:0085003tokens.2897221_3
urn:cite:fuSyntax:0085003tokens.2897221_3	urn:cite:fuSyntax:0085003tokens.2897221_8
urn:cite:fuSyntax:0085003tokens.2897221_4	urn:cite:fuSyntax:0085003tokens.2897221_3
urn:cite:fuSyntax:0085003tokens.2897221_5	urn:cite:fuSyntax:0085003tokens.2897221_9
urn:cite:fuSyntax:0085003tokens.2897221_6	urn:cite:fuSyntax:0085003tokens.2897221_8
urn:cite:fuSyntax:0085003tokens.2897221_7	urn:cite:fuSyntax:0085003tokens.2897221_6
urn:cite:fuSyntax:0085003tokens.2897221_8	urn:cite:fuSyntax:0085003tokens.2897221_1
urn:cite:fuSyntax:0085003tokens.2897221_9	urn:cite:fuSyntax:0085003tokens.2897221_8
urn:cite:fuSyntax:0085003tokens.2897221_10	urn:cite:fuSyntax:0085003tokens.2897221_13
urn:cite:fuSyntax:0085003tokens.2897221_11	urn:cite:fuSyntax:0085003tokens.2897221_13
urn:cite:fuSyntax:0085003tokens.2897221_12	urn:cite:fuSyntax:0085003tokens.2897221_14
urn:cite:fuSyntax:0085003tokens.2897221_13	urn:cite:fuSyntax:0085003tokens.2897221_9
urn:cite:fuSyntax:0085003tokens.2897221_14	urn:cite:fuSyntax:0085003tokens.2897221_13
urn:cite:fuSyntax:0085003tokens.2897221_15	urn:cite:fuSyntax:0085003tokens.2897221_0
urn:cite:fuSyntax:0085003tokens.2897222_1	urn:cite:fuSyntax:0085003tokens.2897222_4
urn:cite:fuSyntax:0085003tokens.2897222_2	urn:cite:fuSyntax:0085003tokens.2897222_5
urn:cite:fuSyntax:0085003tokens.2897222_3	urn:cite:fuSyntax:0085003tokens.2897222_4
urn:cite:fuSyntax:0085003tokens.2897222_4	urn:cite:fuSyntax:0085003tokens.2897222_2
urn:cite:fuSyntax:0085003tokens.2897222_5	urn:cite:fuSyntax:0085003tokens.2897222_0
urn:cite:fuSyntax:0085003tokens.2897222_6	urn:cite:fuSyntax:0085003tokens.2897222_5
urn:cite:fuSyntax:0085003tokens.2897222_7	urn:cite:fuSyntax:0085003tokens.2897222_0
urn:cite:fuSyntax:0085003tokens.2897222_8	urn:cite:fuSyntax:0085003tokens.2897222_7
urn:cite:fuSyntax:0085003tokens.2897222_9	urn:cite:fuSyntax:0085003tokens.2897222_6
urn:cite:fuSyntax:0085003tokens.2897222_10	urn:cite:fuSyntax:0085003tokens.2897222_7
urn:cite:fuSyntax:0085003tokens.2897222_11	urn:cite:fuSyntax:0085003tokens.2897222_0
urn:cite:fuSyntax:0085003tokens.2897223_1	urn:cite:fuSyntax:0085003tokens.2897223_2
urn:cite:fuSyntax:0085003tokens.2897223_2	urn:cite:fuSyntax:0085003tokens.2897223_0
urn:cite:fuSyntax:0085003tokens.2897223_3	urn:cite:fuSyntax:0085003tokens.2897223_2
urn:cite:fuSyntax:0085003tokens.2897223_4	urn:cite:fuSyntax:0085003tokens.2897223_5
urn:cite:fuSyntax:0085003tokens.2897223_5	urn:cite:fuSyntax:0085003tokens.2897223_2
urn:cite:fuSyntax:0085003tokens.2897223_6	urn:cite:fuSyntax:0085003tokens.2897223_8
urn:cite:fuSyntax:0085003tokens.2897223_7	urn:cite:fuSyntax:0085003tokens.2897223_6
urn:cite:fuSyntax:0085003tokens.2897223_8	urn:cite:fuSyntax:0085003tokens.2897223_2
urn:cite:fuSyntax:0085003tokens.2897223_9	urn:cite:fuSyntax:0085003tokens.2897223_8
urn:cite:fuSyntax:0085003tokens.2897223_10	urn:cite:fuSyntax:0085003tokens.2897223_0
urn:cite:fuSyntax:0085003tokens.2897224_1	urn:cite:fuSyntax:0085003tokens.2897224_7
urn:cite:fuSyntax:0085003tokens.2897224_2	urn:cite:fuSyntax:0085003tokens.2897224_10
urn:cite:fuSyntax:0085003tokens.2897224_3	urn:cite:fuSyntax:0085003tokens.2897224_4
urn:cite:fuSyntax:0085003tokens.2897224_4	urn:cite:fuSyntax:0085003tokens.2897224_7
urn:cite:fuSyntax:0085003tokens.2897224_5	urn:cite:fuSyntax:0085003tokens.2897224_4
urn:cite:fuSyntax:0085003tokens.2897224_6	urn:cite:fuSyntax:0085003tokens.2897224_7
urn:cite:fuSyntax:0085003tokens.2897224_7	urn:cite:fuSyntax:0085003tokens.2897224_10
urn:cite:fuSyntax:0085003tokens.2897224_8	urn:cite:fuSyntax:0085003tokens.2897224_10
urn:cite:fuSyntax:0085003tokens.2897224_9	urn:cite:fuSyntax:0085003tokens.2897224_20
urn:cite:fuSyntax:0085003tokens.2897224_10	urn:cite:fuSyntax:0085003tokens.2897224_0
urn:cite:fuSyntax:0085003tokens.2897224_11	urn:cite:fuSyntax:0085003tokens.2897224_12
urn:cite:fuSyntax:0085003tokens.2897224_12	urn:cite:fuSyntax:0085003tokens.2897224_9
urn:cite:fuSyntax:0085003tokens.2897224_13	urn:cite:fuSyntax:0085003tokens.2897224_12
urn:cite:fuSyntax:0085003tokens.2897224_14	urn:cite:fuSyntax:0085003tokens.2897224_12
urn:cite:fuSyntax:0085003tokens.2897224_15	urn:cite:fuSyntax:0085003tokens.2897224_16
urn:cite:fuSyntax:0085003tokens.2897224_16	urn:cite:fuSyntax:0085003tokens.2897224_17
urn:cite:fuSyntax:0085003tokens.2897224_17	urn:cite:fuSyntax:0085003tokens.2897224_20
urn:cite:fuSyntax:0085003tokens.2897224_18	urn:cite:fuSyntax:0085003tokens.2897224_19
urn:cite:fuSyntax:0085003tokens.2897224_19	urn:cite:fuSyntax:0085003tokens.2897224_20
urn:cite:fuSyntax:0085003tokens.2897224_20	urn:cite:fuSyntax:0085003tokens.2897224_10
urn:cite:fuSyntax:0085003tokens.2897224_21	urn:cite:fuSyntax:0085003tokens.2897224_20
urn:cite:fuSyntax:0085003tokens.2897224_22	urn:cite:fuSyntax:0085003tokens.2897224_25
urn:cite:fuSyntax:0085003tokens.2897224_23	urn:cite:fuSyntax:0085003tokens.2897224_27
urn:cite:fuSyntax:0085003tokens.2897224_24	urn:cite:fuSyntax:0085003tokens.2897224_25
urn:cite:fuSyntax:0085003tokens.2897224_25	urn:cite:fuSyntax:0085003tokens.2897224_27
urn:cite:fuSyntax:0085003tokens.2897224_26	urn:cite:fuSyntax:0085003tokens.2897224_28
urn:cite:fuSyntax:0085003tokens.2897224_27	urn:cite:fuSyntax:0085003tokens.2897224_21
urn:cite:fuSyntax:0085003tokens.2897224_28	urn:cite:fuSyntax:0085003tokens.2897224_27
urn:cite:fuSyntax:0085003tokens.2897224_29	urn:cite:fuSyntax:0085003tokens.2897224_0
urn:cite:fuSyntax:0085003tokens.2897225_1	urn:cite:fuSyntax:0085003tokens.2897225_6
urn:cite:fuSyntax:0085003tokens.2897225_2	urn:cite:fuSyntax:0085003tokens.2897225_7
urn:cite:fuSyntax:0085003tokens.2897225_3	urn:cite:fuSyntax:0085003tokens.2897225_6
urn:cite:fuSyntax:0085003tokens.2897225_4	urn:cite:fuSyntax:0085003tokens.2897225_6
urn:cite:fuSyntax:0085003tokens.2897225_5	urn:cite:fuSyntax:0085003tokens.2897225_4
urn:cite:fuSyntax:0085003tokens.2897225_6	urn:cite:fuSyntax:0085003tokens.2897225_7
urn:cite:fuSyntax:0085003tokens.2897225_7	urn:cite:fuSyntax:0085003tokens.2897225_0
urn:cite:fuSyntax:0085003tokens.2897225_8	urn:cite:fuSyntax:0085003tokens.2897225_11
urn:cite:fuSyntax:0085003tokens.2897225_9	urn:cite:fuSyntax:0085003tokens.2897225_10
urn:cite:fuSyntax:0085003tokens.2897225_10	urn:cite:fuSyntax:0085003tokens.2897225_11
urn:cite:fuSyntax:0085003tokens.2897225_11	urn:cite:fuSyntax:0085003tokens.2897225_7
urn:cite:fuSyntax:0085003tokens.2897225_12	urn:cite:fuSyntax:0085003tokens.2897225_15
urn:cite:fuSyntax:0085003tokens.2897225_13	urn:cite:fuSyntax:0085003tokens.2897225_15
urn:cite:fuSyntax:0085003tokens.2897225_14	urn:cite:fuSyntax:0085003tokens.2897225_11
urn:cite:fuSyntax:0085003tokens.2897225_15	urn:cite:fuSyntax:0085003tokens.2897225_14
urn:cite:fuSyntax:0085003tokens.2897225_16	urn:cite:fuSyntax:0085003tokens.2897225_0
urn:cite:fuSyntax:0085003tokens.2897226_1	urn:cite:fuSyntax:0085003tokens.2897226_5
urn:cite:fuSyntax:0085003tokens.2897226_2	urn:cite:fuSyntax:0085003tokens.2897226_8
urn:cite:fuSyntax:0085003tokens.2897226_3	urn:cite:fuSyntax:0085003tokens.2897226_8
urn:cite:fuSyntax:0085003tokens.2897226_4	urn:cite:fuSyntax:0085003tokens.2897226_5
urn:cite:fuSyntax:0085003tokens.2897226_5	urn:cite:fuSyntax:0085003tokens.2897226_8
urn:cite:fuSyntax:0085003tokens.2897226_6	urn:cite:fuSyntax:0085003tokens.2897226_7
urn:cite:fuSyntax:0085003tokens.2897226_7	urn:cite:fuSyntax:0085003tokens.2897226_8
urn:cite:fuSyntax:0085003tokens.2897226_8	urn:cite:fuSyntax:0085003tokens.2897226_0
urn:cite:fuSyntax:0085003tokens.2897226_9	urn:cite:fuSyntax:0085003tokens.2897226_0
urn:cite:fuSyntax:0085003tokens.2897227_1	urn:cite:fuSyntax:0085003tokens.2897227_3
urn:cite:fuSyntax:0085003tokens.2897227_2	urn:cite:fuSyntax:0085003tokens.2897227_9
urn:cite:fuSyntax:0085003tokens.2897227_3	urn:cite:fuSyntax:0085003tokens.2897227_9
urn:cite:fuSyntax:0085003tokens.2897227_4	urn:cite:fuSyntax:0085003tokens.2897227_9
urn:cite:fuSyntax:0085003tokens.2897227_5	urn:cite:fuSyntax:0085003tokens.2897227_4
urn:cite:fuSyntax:0085003tokens.2897227_6	urn:cite:fuSyntax:0085003tokens.2897227_9
urn:cite:fuSyntax:0085003tokens.2897227_7	urn:cite:fuSyntax:0085003tokens.2897227_6
urn:cite:fuSyntax:0085003tokens.2897227_8	urn:cite:fuSyntax:0085003tokens.2897227_7
urn:cite:fuSyntax:0085003tokens.2897227_9	urn:cite:fuSyntax:0085003tokens.2897227_0
urn:cite:fuSyntax:0085003tokens.2897227_10	urn:cite:fuSyntax:0085003tokens.2897227_0
urn:cite:fuSyntax:0085003tokens.2897228_1	urn:cite:fuSyntax:0085003tokens.2897228_0
urn:cite:fuSyntax:0085003tokens.2897228_2	urn:cite:fuSyntax:0085003tokens.2897228_3
urn:cite:fuSyntax:0085003tokens.2897228_3	urn:cite:fuSyntax:0085003tokens.2897228_1
urn:cite:fuSyntax:0085003tokens.2897228_4	urn:cite:fuSyntax:0085003tokens.2897228_0
urn:cite:fuSyntax:0085003tokens.2897229_1	urn:cite:fuSyntax:0085003tokens.2897229_10
urn:cite:fuSyntax:0085003tokens.2897229_2	urn:cite:fuSyntax:0085003tokens.2897229_10
urn:cite:fuSyntax:0085003tokens.2897229_3	urn:cite:fuSyntax:0085003tokens.2897229_1
urn:cite:fuSyntax:0085003tokens.2897229_4	urn:cite:fuSyntax:0085003tokens.2897229_3
urn:cite:fuSyntax:0085003tokens.2897229_5	urn:cite:fuSyntax:0085003tokens.2897229_4
urn:cite:fuSyntax:0085003tokens.2897229_6	urn:cite:fuSyntax:0085003tokens.2897229_5
urn:cite:fuSyntax:0085003tokens.2897229_7	urn:cite:fuSyntax:0085003tokens.2897229_4
urn:cite:fuSyntax:0085003tokens.2897229_8	urn:cite:fuSyntax:0085003tokens.2897229_5
urn:cite:fuSyntax:0085003tokens.2897229_9	urn:cite:fuSyntax:0085003tokens.2897229_1
urn:cite:fuSyntax:0085003tokens.2897229_10	urn:cite:fuSyntax:0085003tokens.2897229_0
urn:cite:fuSyntax:0085003tokens.2897229_11	urn:cite:fuSyntax:0085003tokens.2897229_0
urn:cite:fuSyntax:0085003tokens.2897230_1	urn:cite:fuSyntax:0085003tokens.2897230_5
urn:cite:fuSyntax:0085003tokens.2897230_2	urn:cite:fuSyntax:0085003tokens.2897230_5
urn:cite:fuSyntax:0085003tokens.2897230_3	urn:cite:fuSyntax:0085003tokens.2897230_4
urn:cite:fuSyntax:0085003tokens.2897230_4	urn:cite:fuSyntax:0085003tokens.2897230_5
urn:cite:fuSyntax:0085003tokens.2897230_5	urn:cite:fuSyntax:0085003tokens.2897230_0
